theta_jn	psi	phase	spin1	spin2	geocent_time	ms	mr	ra	dec	luminosity_distance_Mpc	mass_1_source	mass_2_source	lambda1	lambda2	H1	L1	V1	K1
2.942391147520802	0.41058993675819866	0.8527857148000814	0.0023026856120942924	-0.03600412220473871	1354493850.2967024	1.4171334045242676	1.333240976938751	4.12581896972053	-0.5119574294874967	368.613114788	1.4171334045242676	1.333240976938751	243.3068957567232	357.5380543687034	False	True	True	True
2.293855622754198	2.558237291610855	1.9389903065972927	-0.00481927566257316	0.022036085630818054	1344831307.3607898	1.2582199554087008	1.336513187319085	1.0042371094167983	-0.6065793378736479	271.842519203	1.336513187319085	1.2582199554087008	351.92445277488457	509.1908262658833	True	False	True	False
2.174377956498773	2.607559374889715	0.6411362451707455	0.011926898000186889	0.010336654757654336	1326544554.9195914	1.4086361286628493	1.3602272253550922	3.949610284093088	0.9724248535143575	358.096	1.4086361286628493	1.3602272253550922	253.08588910752172	315.9256254769126	True	False	True	False
1.8056249442144459	0.2278916405886057	1.4060051369504	-0.021526840416290105	-0.023423674368672445	1334912017.8165567	1.2776230942460027	1.332377157769966	5.770454890106505	-0.03517277805776006	120.6936862804948	1.332377157769966	1.2776230942460027	358.97742648989856	459.3160261157415	False	True	False	False
0.4717907334485278	1.4860577163442685	2.7066061511619117	0.0039609048671274665	-0.006928838652008634	1347396684.983477	1.2768033299163877	1.3377684515563877	2.3760920290632432	-0.22008615830282513	314.012618982	1.3377684515563877	1.2768033299163877	349.7287118817305	462.4513334976828	False	False	True	True
1.904138751584414	2.6094538714310964	5.032559478330319	0.01938052199107882	0.0029886364050839605	1339055712.736907	1.305525642736951	1.3969621714421898	4.0499143562052025	0.008621751971926788	383.707	1.3969621714421898	1.305525642736951	268.2126389545048	407.03271972108047	False	True	True	True
2.0237839288433728	2.95464840066387	1.5108501806784693	-0.04803806329099258	0.0013410642559756672	1348454219.0993192	1.3348562298865836	1.365713614402821	6.278141305641323	0.015610050296912084	369.828	1.365713614402821	1.3348562298865836	308.9227907875244	354.79456381107894	False	True	False	True
2.4310959833959993	0.7634570756633073	1.329694388972703	0.0002765730733696261	-0.04189817407883611	1344477094.2736797	1.2628398999477215	1.6430274046808935	3.011036510300181	-0.17678345745670954	370.101044725	1.6430274046808935	1.2628398999477215	89.94264876046175	502.44389779698497	True	False	True	True
1.5772944736713488	1.6030063633138762	1.7215740424165622	0.025987338794534257	-0.0028004962728623716	1328485919.7880287	1.2800460455510139	1.4530699354824441	2.291163522263036	0.005085365841535878	82.62056195471949	1.4530699354824441	1.2800460455510139	206.64918571978842	450.63749504941734	False	True	True	True
0.9166020357444207	2.437764483956611	5.820645152055242	0.017825651910933788	0.019938116272276627	1327086715.2183433	1.3213814288042758	1.3288825034343335	4.055796115784423	0.38726709346774224	306.196	1.3288825034343335	1.3213814288042758	364.65150136670246	376.7082651171597	False	True	False	True
1.3927016637142593	2.598967819105566	1.1345290039126552	-0.0018776959126407071	-0.022294178330044483	1346093570.5743525	1.2992310741571458	1.45552670337641	2.3258781210852035	-0.3574151564745564	226.330834909	1.45552670337641	1.2992310741571458	204.2949533668874	420.00768946051676	False	True	True	True
0.19681220598378724	2.5824897141944367	4.259281092444515	-0.002131765460644486	-0.00015607865941359483	1349217091.3271134	1.2845904561114057	1.3627582860023406	0.6974398697355337	0.8139319404730654	318.506078715	1.3627582860023406	1.2845904561114057	312.708482924918	438.788190530984	True	False	True	False
1.6960432681691897	1.4679206545220054	3.4925023464007245	-0.02707950838111024	0.0007053394079899092	1355613073.1923301	1.300277068401884	1.350886597611357	6.0536853836745115	0.09492728668735995	123.00255659473406	1.350886597611357	1.300277068401884	328.33319384254173	418.02558774808824	False	False	False	False
0.7806513332703969	0.19154078805112662	0.7136304976864049	0.0050682574070357546	0.02428725812140846	1343316192.203009	1.2357493035678555	1.338931232585099	6.089654455618902	-0.764470112323002	312.689870151	1.338931232585099	1.2357493035678555	347.68927997996747	563.9964035135498	False	False	False	True
2.647624439547212	2.3872957678072155	1.5585237951779738	-0.01802268402502094	0.0007777406481940829	1331985623.375886	1.3957530675284855	1.6000252641107504	3.885678873592536	0.4880998258102854	275.423	1.6000252641107504	1.3957530675284855	108.19570852907391	269.6605207828496	False	True	False	True
1.1766112218893243	2.50393370649447	3.5134074340774855	-0.0001539137670199965	0.00010631491707663523	1347660209.8747177	1.223138855746314	1.5683468534045537	2.3389838158917216	0.11581849581930943	338.274409585	1.5683468534045537	1.223138855746314	124.3097366546112	599.7170917132883	True	False	False	False
0.16170154532278033	0.5852688992130646	5.945366954221935	-0.015150185336497408	0.0064071651335094485	1336809775.805497	1.3232346973182847	1.3010412235673539	3.427533854481549	1.0501549941608097	276.694	1.3232346973182847	1.3010412235673539	373.6753460463216	416.51603474812424	True	False	False	True
0.5886451498849566	2.9761897006587064	2.828132898310624	0.00191661767249323	-0.0036499343368133386	1349181001.30129	1.364695457838003	1.3529843247378845	0.8565582913274481	-0.47604546498529127	309.15549591	1.364695457838003	1.3529843247378845	310.23446136669446	325.40742927883343	True	True	True	True
0.39117679035089054	1.6224097460111941	5.719422206329985	-0.0038674498993329703	0.011447265801723654	1352567806.3309262	1.1683091976906692	1.354353754784739	2.2980750261009333	0.6169843625555075	244.417589255	1.354353754784739	1.1683091976906692	323.55352496173424	787.9049219418966	True	False	False	False
2.157406461259835	1.4590099304374826	2.198913740364945	0.02598856567299668	0.02368798619940875	1328283797.915912	1.3551775799551913	1.313541365334167	5.822389295826399	-0.4328474123357961	218.8784374966028	1.3551775799551913	1.313541365334167	322.4560348252509	390.59665501682446	True	True	False	False
1.0220074911686725	1.4838728439112552	1.1979810644069944	0.0017492201692965493	-0.02312999324281653	1338905820.625573	1.3631383023232997	1.339348252887263	1.1990862837923895	-0.2344146870216385	153.85568716391444	1.3631383023232997	1.339348252887263	312.2247213994164	346.95834198145104	True	True	False	False
1.2515244677254722	1.3082220754310252	0.6423405274048621	-0.0016357735886828267	-0.0008761550916514778	1341454787.189312	1.361778932598822	1.3237894262852883	4.318020308930612	0.687144183581804	160.39801510647445	1.361778932598822	1.3237894262852883	313.95338757210027	372.7795344439374	False	True	True	False
0.7668962537604177	2.499710759086931	1.7045473093385797	-0.010156946669670772	0.011548617538793464	1337561326.3147218	1.3543466620874123	1.3709359395879872	5.1149971514583195	-0.48329156589408867	312.519229031	1.3709359395879872	1.3543466620874123	301.95939033119515	323.5630281469487	False	True	True	True
1.2588143103692584	2.4119177405341974	2.671288029566414	-0.03812002846166466	-0.004661809836955615	1334773214.0202072	1.2343282114579581	1.4732872682681262	0.17769851613023765	-1.1072693599818175	25.372065344358923	1.4732872682681262	1.2343282114579581	189.23569448836713	567.6958727196434	True	False	True	False
2.1477662505167134	1.5242785209460061	4.828548568767611	0.002984195257413976	-0.01150663552412559	1352438806.3509376	1.3504773299681587	1.373982238516072	2.8537005934733286	0.7228387562218888	275.423	1.373982238516072	1.3504773299681587	297.6338505555403	328.91798647442374	False	False	True	True
1.194221025575324	0.6327582654907453	2.0459117221234315	1.6102353200448695e-06	0.006469452517579513	1336791856.3134847	1.1933469629987496	1.3256930890181702	2.6520284631349735	0.018943209491585306	204.25901399149473	1.3256930890181702	1.1933469629987496	369.7321285176462	689.9215527201969	False	True	True	True
1.5167731098958919	0.5042397830296168	0.4426493668641669	-0.029793793627442482	-0.01162501004886396	1335451726.900199	1.3354391662952645	1.309569959430613	2.578327431015569	-0.19496252769280217	318.75298113	1.3354391662952645	1.309569959430613	353.78991614865583	398.4361762881051	False	False	False	True
1.6686368400733276	0.7307865232256759	1.795745883129885	-0.0027793444261015607	-0.0018463241609527404	1351051606.448797	1.170033616289441	1.1756579766644035	1.843020420772162	-0.8104877562085866	181.05895953576908	1.1756579766644035	1.170033616289441	756.1473513662149	780.7693993581597	False	True	True	False
2.0353531248966856	2.044352384056447	2.817649752994061	0.00976343953906059	-0.017023694453116286	1345546290.310502	1.255611598231093	1.3131081520952024	5.844510616880782	-1.1340150763276455	59.08017639571552	1.3131081520952024	1.255611598231093	391.4228204962976	513.7806116382329	False	True	False	True
0.44091560437147964	2.320295236189268	1.7977811834010393	0.022520200556427363	-0.013205416542089806	1353094919.5802102	1.1988643959061425	1.3073583433715927	2.666394767031442	-0.3001011230478849	133.22449072443942	1.3073583433715927	1.1988643959061425	403.0763589727543	671.8930750658556	False	False	True	True
2.71237037283726	1.8126617165679135	4.444031776246501	-0.008454336924138968	0.009379286394392347	1325924844.8245285	1.3192310519281052	1.3624743921607079	2.6741927526851317	0.3965737126381516	18.763356822116048	1.3624743921607079	1.3192310519281052	313.0695650954562	380.33256661723294	False	True	True	True
2.5334299081655525	0.8679109888197364	2.258627520527376	-0.0071471088424928065	-0.010333121044397292	1328992019.5271387	1.268994692997103	1.3743564071267218	2.765491653077535	0.9971072997960613	205.728982422	1.3743564071267218	1.268994692997103	297.0908142405279	490.2868453943003	True	True	True	True
2.806324258529478	2.4968438944329083	6.178959151237961	-0.04898083874018828	-0.011375734505925012	1331496060.3290231	1.3483836179710906	1.323725968330548	6.0389305495433	0.05681523230496803	162.8366365865646	1.3483836179710906	1.323725968330548	331.9925080572503	372.8817859616619	True	False	True	False
1.2313436593366287	2.414674768182195	0.7269564149450403	0.017646268978594976	0.006913420407088257	1352408075.5275776	1.170586813819013	1.3126463022294073	4.756897319771498	0.4144564783271331	260.505880474	1.3126463022294073	1.170586813819013	392.3111372990404	778.4150497712785	False	True	False	True
1.3757509248100188	1.6157973840059092	6.113350484452161	0.03312780199705968	-0.0004637966971443925	1354152974.4262853	1.4019208827386558	1.4799822299864105	2.260864606448415	0.007914893624869085	345.144	1.4799822299864105	1.4019208827386558	183.09501490764578	261.8685466385837	False	True	True	False
2.157674539182052	0.026125563530794055	4.466375759293312	-0.006345369010965005	-0.012853380266338357	1328576451.4726086	1.204202145196513	1.729744674653626	0.0684731586399695	0.2563756375222369	331.863424934	1.729744674653626	1.204202145196513	60.533046740687375	655.1566981102329	False	True	True	True
1.1116590046111758	0.3153616108973585	0.31313731596977523	0.03034590527965066	-0.0012119448448414134	1332656474.632888	1.2100937655017845	1.3390193097411622	2.1811438479768928	0.8199510225578333	265.996431021	1.3390193097411622	1.2100937655017845	347.5348463018814	637.8346815111632	False	True	False	False
1.675831638685716	0.8124138478971908	1.2743538600245266	-0.01933784999266348	0.013144215453383217	1338007964.2870984	1.385093836036202	1.361620630064993	3.547643504066274	-0.05230437608961647	206.156093041	1.385093836036202	1.361620630064993	282.0074094539556	314.15449053729157	False	False	True	True
2.304621311374706	0.03575044284325018	0.5866243296321672	0.004241681872591731	0.00024400670915195185	1341047549.5528529	1.357510665487001	1.5061007686458032	2.29835654770928	0.048769211689701955	126.23335664597957	1.5061007686458032	1.357510665487001	163.92815774457048	319.4055043839151	True	False	True	False
0.8553812105895414	0.045767909062079705	5.20574707902077	-0.0012891747569680559	0.0034498496535132392	1334338154.4709642	1.387146119150075	1.7217235646594526	4.981683562483481	1.2366505631330442	298.252670604	1.7217235646594526	1.387146119150075	62.7484049446134	279.5110212126806	False	False	True	True
2.1898453804149334	1.191125716718718	3.277867622576999	0.03580876248159706	-0.009440225164971774	1338420550.3416402	1.341286563698991	1.3372203107787233	4.447686219921556	-0.09886384386666093	340.251529983	1.341286563698991	1.3372203107787233	343.579209060149	350.6889192197506	True	True	False	True
0.302394887989022	3.1404549519432825	1.5130534407127691	0.03917887618297941	0.002473319438755243	1336960067.8953905	1.1770046411733768	1.341913130937342	3.945582081632778	-0.29976773413263963	388.346675213	1.341913130937342	1.1770046411733768	342.49769894589303	750.2458056702358	True	False	False	True
1.1388937168702864	0.9613340576809811	3.5459436214743767	-0.019672049374282206	0.01311808536643811	1356398592.1162736	1.3722592199465773	1.4129739997083477	0.10675163252824654	0.41074651920263133	366.928483743	1.4129739997083477	1.3722592199465773	247.9025738362383	300.10571696116966	True	True	False	False
2.321364783398944	0.1410434441766244	4.011014256368606	0.010402869883911434	-0.0007861382562677457	1336993365.1409671	1.198292787517247	1.3337576975094791	2.9881433057544515	0.8345372103556479	310.456	1.3337576975094791	1.198292787517247	356.6677533765318	673.7341158722011	True	False	False	True
2.452871414824571	1.243848892633266	2.644085692589814	0.009361019956386175	0.0028785427154763995	1337891842.6659234	1.2905194447471495	1.352628415558415	3.275284874292559	1.1610006978753367	396.278	1.352628415558415	1.2905194447471495	325.89600933083165	431.23532749520984	True	False	False	True
1.2663143169510491	0.24426851336374616	3.2010339417199147	0.0003994416685306167	-0.03678619764841921	1348372803.3153543	1.2156035595801105	1.6014092534788527	0.8902728513948076	-0.22657703779099203	309.700107682	1.6014092534788527	1.2156035595801105	107.54791408976021	622.0854206755168	True	False	False	True
1.234678345509997	1.1487255601258817	1.3415689249795426	-0.03433016021986334	-0.009205826481569382	1341420865.0387118	1.1874286631133424	1.1423716477971237	0.9324726961398805	0.6665450112478187	388.942046538	1.1874286631133424	1.1423716477971237	709.8222529117938	891.0674481728117	True	False	False	True
0.398476748414505	1.953633405236962	2.7545513067410843	-0.0031812500624937945	0.030137107806333167	1338131578.4811177	1.3944575315873613	1.3140469956642298	2.6812024080224552	0.2958602910032747	353.183	1.3944575315873613	1.3140469956642298	271.1709339296841	389.64089919135307	False	True	False	False
2.1969222098027568	0.11568821149934325	5.085786955658839	-0.013852022152682702	0.01621660912396983	1350322195.6184711	1.1685048173246289	1.325103782171297	5.3409924710096215	-0.9393431847403562	347.242223409	1.325103782171297	1.1685048173246289	370.6721563888743	787.1133747639506	True	False	False	False
1.1737652415787632	0.3252399398762136	0.8845938783546378	-0.017077540474021647	-0.026496770380541046	1344118156.6599839	1.3653446961345845	1.3281193414110197	2.7804149632003123	0.29856394422898275	137.9430143143256	1.3653446961345845	1.3281193414110197	309.3992317795125	365.87015658790705	True	True	False	True
1.9029883791010882	1.185798953574751	3.0442839316906807	0.009967800515933201	0.0014054393038823146	1335897313.2621717	1.3402097205710677	1.3177977439622688	2.4343265801655316	-1.2681606850886726	227.319963883	1.3402097205710677	1.3177977439622688	345.4517091148687	382.82150570594183	False	False	False	False
0.39513507821737526	1.65102667360687	4.096857504443719	0.011138738296248526	-0.03023142345901206	1353404119.072274	1.173690706105785	1.0911623770442207	4.1519799891313545	0.9341831188068349	389.261553197	1.173690706105785	1.0911623770442207	764.8499890271798	1115.1730459146218	True	True	True	False
1.3849833488256273	1.9902913095820434	3.9462321699154366	-0.003404821407648105	-0.0004623585517201914	1340769657.0387454	1.1938315376299127	1.346260695401213	3.8006421461318767	0.4934718030574004	144.32851167487388	1.346260695401213	1.1938315376299127	335.2716913380235	688.3203657157633	True	True	False	False
0.7421686079414773	2.207404785999594	4.43234738900203	0.005095940248679359	0.003946582211361637	1325229798.3218007	1.172607912984346	1.3310464460186633	2.316970309648875	0.5092657827150711	123.1042831869293	1.3310464460186633	1.172607912984346	361.16194466418966	769.629574438591	True	False	False	True
1.8010723828671429	0.63022924741402	4.271815689568843	0.005218287108430709	-0.0211481832325062	1342818383.100146	1.3721441341710479	1.5859500448979367	3.1477187592642935	-0.001851096204665186	277.971	1.5859500448979367	1.3721441341710479	114.86443042766165	300.26867132863424	False	False	False	False
1.8795221583100898	1.834972172601268	5.004184432404282	-0.012899605917877121	0.010264686516818557	1330042200.5134437	1.3004662202070378	1.3315640137134233	1.1084101052416857	-0.5049270861808308	290.199124371	1.3315640137134233	1.3004662202070378	360.31655795497005	417.65637419037455	False	True	False	False
1.6811146342019945	2.8832038817609438	0.21409686809067704	-0.03336985967375851	0.014819535400737374	1328784457.950312	1.4005056205907864	1.315937905739874	1.1647356326614347	0.2902975776113184	367.376038981	1.4005056205907864	1.315937905739874	263.727593802162	386.14517506499385	False	True	False	False
0.907526903047	1.0039290923485773	3.1827957155695525	0.011369525324437718	-0.0030983020613585357	1345662933.368979	1.176510627990479	1.355406521113322	4.612558259019009	0.9602991436295418	373.396853228	1.355406521113322	1.176510627990479	322.153151328403	752.4013311919568	False	False	True	False
1.0237186706783672	1.725680371615927	5.587171760470702	0.0001889132763380393	0.0036502966932277954	1326518893.3104486	1.3992050198302861	1.3469947075465325	3.549404832169803	-0.5448054956374698	199.1301506156105	1.3992050198302861	1.3469947075465325	265.4092056871019	334.117715170259	True	True	False	False
2.0587517453937663	2.1913613122582842	1.6864212805571712	-0.021010822443213218	0.0005157075481911817	1332276315.5192637	1.4159564483086613	1.3589258790155978	0.922384111286994	-0.4885090279497667	196.49087409963386	1.4159564483086613	1.3589258790155978	244.58396827952737	317.5859454204044	False	False	True	True
1.012907958210327	0.9426888185317608	0.09509666355949993	-0.008735785070018222	0.0013270930901799118	1355343201.4205265	1.2637170094948968	1.4692123488248245	3.7037984741203447	0.34964673806830415	33.04279345633851	1.4692123488248245	1.2637170094948968	192.74773591478876	501.0987040746379	False	True	False	False
2.5326333266633467	2.6647271169904414	2.1059854548215005	0.03227753338573926	-0.016601916190188387	1337778058.430119	1.1669819673100996	1.3268685414850123	6.051412528925162	0.06200158249332964	238.145792651	1.3268685414850123	1.1669819673100996	367.8613403264934	793.1302330429329	True	True	False	False
0.8100891057205485	1.1245550654403877	1.7096718753995765	0.03921401536632118	0.005379471895253657	1342679082.4708362	1.174344938381389	1.3626782995004847	1.5441443462654874	0.8088682690741318	239.388998954	1.3626782995004847	1.174344938381389	312.8102410264696	761.9531903590281	False	False	True	True
1.7695193063146122	2.649934441456444	5.555211082340513	-0.01508329818667322	-0.023163797663391102	1344974684.3723292	1.3112600510824166	1.3096603883555258	5.758539368936676	-1.0064265551502551	254.744558088	1.3112600510824166	1.3096603883555258	395.0254417205084	398.25076270712776	True	True	True	False
1.4376350672011113	2.35921741836002	1.3569301145657644	-0.005960876293128371	-0.0025750085978107165	1356515475.6502042	1.237367849321085	1.3512130458856997	2.9578826103553406	0.4903951672894945	218.12777272616827	1.3512130458856997	1.237367849321085	327.8702116469862	559.8349413602691	False	False	True	False
1.515653957572269	2.5420852656213917	2.514214651551502	-0.009256711089320371	0.0019451628366889944	1351643248.6546104	1.2396785095034024	1.625607327761969	1.528742478841753	-0.7938616838193893	223.115912418	1.625607327761969	1.2396785095034024	93.01919149174816	553.929337173232	False	True	True	False
2.514731878999779	2.6517096684535533	0.6725932978571952	-0.01440907175727542	-0.03130647147868829	1346774760.0448577	1.1894819719374015	1.3347004935213944	4.715574660055185	0.6757359150888209	318.04080943	1.3347004935213944	1.1894819719374015	355.06182319356117	702.8035530369134	True	True	True	False
1.8969093723225674	0.5524723851482506	0.09881284313790584	-0.03514295664676114	0.008962018617311746	1330093786.7917	1.386415734823507	1.3427661173325947	2.0207407244291704	1.1719754329316323	207.883481176	1.386415734823507	1.3427661173325947	280.3833561878341	341.03774180977877	True	False	True	False
2.206104475627793	0.6894456967299709	5.861077696248589	-0.02052554322947587	0.013187425178374332	1354703460.2157438	1.323770422631192	1.5276120618059739	0.3107999952410808	0.3648391238874245	346.347310088	1.5276120618059739	1.323770422631192	148.40447882853425	372.8101498076503	True	True	False	False
2.450364152263035	2.2624461924571735	4.680863326846772	0.0005291913237455848	0.02063268779991948	1333583990.6080797	1.2668259452820216	1.4817349318978037	3.230586992148984	0.4660557549737657	166.93922955276722	1.4817349318978037	1.2668259452820216	181.5453335545352	495.46320806184093	True	False	False	False
2.2702362101276816	1.9364486340625486	0.012604776070765638	-0.018208402009576217	0.0026044507546474855	1329556476.6565852	1.1898824506179098	1.3170913111357656	0.1070032275576275	0.2512789309190337	191.8111365744332	1.3170913111357656	1.1898824506179098	384.07108347340505	701.453401652065	True	True	False	True
1.9878869702080073	0.37677325594355293	0.18207932982087102	-0.009535391546029573	0.005408095591070743	1349916012.875597	1.164406270147724	1.3401213486384869	2.29710668264577	0.9483290922779688	141.4168841687865	1.3401213486384869	1.164406270147724	345.6059832012241	802.5739258126238	False	True	True	False
2.3447877049255275	0.27480921827480637	0.27109545002069574	-0.02059489444552088	0.005223664417032383	1334627480.3612685	1.270576076565018	1.343160197429701	0.2519851024505819	-0.096465370628006	203.07874546044238	1.343160197429701	1.270576076565018	340.3688758711911	485.62524746530846	False	False	False	True
1.965208245454133	2.4354274465743506	5.796822077121539	-0.03691471152779124	-0.008195066853774245	1339697989.3674078	1.2306427194462646	1.3231926786878385	4.369868114680803	0.23295258592218718	219.484442076	1.3231926786878385	1.2306427194462646	373.7433910842906	577.6528353917523	True	False	False	False
1.9613176632251854	1.245535129540256	1.6235301376080324	-0.006414894577726164	0.011752163257674579	1330477331.1942418	1.2543672733428828	1.386779999609408	2.929548017118341	0.5014432865991457	144.77846421885803	1.386779999609408	1.2543672733428828	279.94631921779745	516.336512004794	False	True	False	False
1.1613583363935556	0.8669953221763306	3.946010194163138	-0.008886679927890039	0.03791682568870191	1327734408.7838469	1.333475004318222	1.397746196171662	3.4406512604473476	-0.583807189364837	347.649075351	1.397746196171662	1.333475004318222	267.2494575666734	357.1447956388949	False	True	True	True
1.4399551181636694	0.016171740028555766	0.5607846933456776	0.03159887309837843	-0.02507009444344767	1331442457.5692422	1.359540951446534	1.2904696965022884	3.615379732336174	0.4723543379634185	265.461	1.359540951446534	1.2904696965022884	316.8000546657817	431.2825115911648	True	False	True	True
